Review Text,Sentiment,Fit,Fabric,Color,Style,Cost
I loved this dress when i saw it mostly for its emerald color. i am tan with brown hair and features so green is a good color for me. the quality is very high with detailed embroidery and thick fabric. the dress comes with a slip which fits well but i don't think you'd have to wear based on the opaqueness of the fabric. the dress fits true to size but the cut is gracious through the hips. this is a relaxed fitting. drop waist dress.,1,1,1,1,1,
"I originally purchased this in my usual retailer size 6 (vanity size lol), and was nervous that the neck would be tight, based on the other reviews. however, once i tried it on i realized that in my usual size the body was a little too wide and didn't create any shape. i ended up exchanging for and keeping a size 4 and it fits much better in the body and i did not have a problem with any tightness in the neck in either size. for reference i'm 5'7"", 36dd 135lbs.

i would say this items runs true",1,1,,,,
"This skirt is really pretty in person. my store had just gotten it in when i was in the dressing room and my stylist asked her coworker to bring it for me to try on. i tried on the regular 0 (my store doesn't carry petite :-( # and it was perfect, length was actually nice. i can't compare to petite, maybe i will order it just to see. #i am 115 lbs, 5'1.5"")

two things to consider: first, the image online has a black lining at the hem of the skirt. none of the skirts in store and that, the hem",1,1,,,,
"I am not quite sure what to think about this top... color is nice, cut iis pretty but the material is denim denim....it would probably soften with wear but the deal breaker for me is that i have a vein in my neck that pops out like crazy when i wear the top. if i release the neck it goes back to normal. not that it is tight but apparently it blocks flow somehow. so i passed. 

i tried on regular 0 and it was fine at 115 lbs. 30 dd chest",0,-1,-1,1,1,
"This top is adorable in style and fit. which is why it breaks my heart that i can't recommend it. the embroidery snags so easily, when i wore it, i ended up with several tears in the threads, leaving the pattern a bit of a mess. it snagged on my rings, my watch and my purse. i returned it because of this. it's really too bad, and i wish the design were printed on instead of sewn, simply because it would last a lot longer.",0,1,,,1,
"This shirt is gorgeous at first glance. the quality is there and it has a beautiful design...from the front, that is. but it is huge and billowy with back pleats. i cannot imagine this being flattering on anyone. it just adds so much volume to the top. i am thin and petite so maybe that was the issue, but i just can't see adding so much volume. this was a total miss for me. such a shame. would have been great without all the extra volume in back.",-1,-1,1,,1,
"I bought this thinking it would be a great summer tunic, but it was really huge on me. i normally wear a medium but ordered down a size and it was still quite large. it was very long as well and i am 6' tall. i am normally a size 8, to give you an idea. i would recommend it, but it is going back for me.",0,-1,,,,
"I noticed this top on the sale rack and loved the color palette. it would be a nice top through spring, summer and into fall. the colors in it will go with lots of things in most wardrobes. the cut and style of the top are flattering and it feels good on my skin. i can see wearing a shawl with it is cooler weather or perhaps a cropped sweater. the cap at the top of the sleeve is cute, although i wish it extended just a bit longer. i tried a xs and an s. probably could have purchased the xs, but",1,,,1,1,
"The lace detail on this blouse is beautiful. i love that it is cotton and it has a detachable camisole which is a nice touch. unfortunately, this didn't work for me as i found it extremely unflattering. the gathered material just doesn't work if you have a large bust. it made me look enormous, which is never a good feeling. i recommend, but only for tall, slim types with a small bust.",0,,-1,,1,
"I so wanted this blouse to work. the lacework is beautiful, and it is a substantial and well made top. the neck fits well, which is not a given for this style top, and i really like the 3/4 length sleeves. but the top billows out like a tent on me in all directions, and it was an awkward length on me (not quite hip length, not quite tunic). wish this were cut a little straighter and longer. i'm 5'4"", 120 lbs and tried a size s.",0,0,,,1,
"I tried the 4 and felt it ran a bit big, i'm 34a-28-26, 5'6"" about 130lbs and expected to take a 6. the 4 was ideal.
love the concept but thought the material was too stiff to be a 'swing' tank. the pleats in the back poke up when you move or bend as if you've got little horns coming out of your back. i think a chambray, like cloth and stone produces might have rendered this super cute design better (imo).
it has a trapeze shape, i wouldn't plan on tucking it in.
finally, you mightn't want to",1,-1,-1,,1,
"Bought this in xs petite - i'm 5'2"", 102, it was too big, so took it to a tailor. altered it so that horizontal stitching at the bottom sits gently on my hips, rather than floating way out all around. it's now nice and flattering; i get tons of compliments. note that the fabric is more off white, than bright white; i bought it online thinking it would look good with white jeans - it actually looks best with blue jeans or navy shorts/pants. drapes nicely and doesn't wrinkle. a win!",1,-1,1,-1,,
It's a cute top. i agree with the other poster that the neck in the front feels a little restrictive.,1,,,,1,
"I agree the light colored portion of dress is not vanilla; it is more beige color. i liked the dress a lot, it had a flattering fit on me, extremely comfortable and then i noticed the black mesh portion at top of dress. it did not lay flat at the outer sides between the mesh and floral fabrics like the picture. it poked out on both sides at least 1"" which suddenly made the dress look cheap and ill fitting. i can guess either the mesh pattern piece was not cut correctly or it was not sewn correct",0,0,1,-1,,
"I purchased this blouse in my usual size xl. the wine color is very nice, sort of a rusty cranberry. i so badly wanted to love this blouse but i have to return it. there is so much fabric in the back that it makes me look like a giant cranberry. it is not flattering at all on my full figure. maybe if i was very slender, the massive volume of fabric wouldn't matter but sadly it needs to go back. on a side note, this is a cotton blouse and i believe it is going to require ironing since i badly wri",0,-1,0,1,,
"Cute skirt and print, but high waisted. also was more snug so think it runs a tad small. i wanted to tuck in a shirt like shown in picture, but it looks goofy because the waist is so high. also there is no flexibility there so size up if you want to wear it lower. the model's arms are covering her waist so hard to tell what proportion looks like on her. i'm 5'4 so might work better on a taller person. sending back.",1,-1,,,1,
"Based on previous reviews, i sized up to size 4 - i typically wear xs or s. while the length was okay, the body was way too wide! the neck was almost like a mock neck & higher than i expected which made it very uncomfortable for me! overall, i didn't find it flattering or anything special.",-1,-1,,,-1,
The embroidery on this was beautiful but didn't hang well on my athletic/small chested upper body.,0,,,,1,
Fits great and super flattering,1,1,,,1,
"The fox print is super cute and the reason i ordered the skirt.  sizing was true to me, i'm usually an 8 and the 8 fit fine.  the waist is high and if you try to wear it low the side zipper puckers  out in a weird way.  skirt length is above knee (i'm 5' 6"").  skirt is lined but the lining is dark brown/black same as the waist band in the photo of the model wearing it.  the lining does not show at the hem, it's concealed.  overall a fun a-line swingy skirt for late summer that will go into fall",1,1,,0,1,
"Loved this from the minute i saw it! great quality, very heavy denim, which i like. does run small. went up a size to be safe. happy with the purchase!",1,-1,1,,,
"A wonderfully heavyweight piece, opposed to all the swingy chambray of summer, this piece will transition wonderfully into fall. the only disadvantage is a relatively high neck, which looks lovely but can be a little restrictive at times. highly recommend!",1,,,,0,
"I am normally an xs or s in tanks, so ordered the size 6. looks pretty much on me as in the pic. love that it's a cotton denim but it doesn't have any stretch. love the look & the fabric, but the neck area feels slightly restrictive in the front & i think it would creep up & pull on me when wearing. fabric is slightly stiff & the flared bottom just sticks out. armholes do cover the bra & length hits at the top of the hips on me. going to return the 6, but will try the 8 if the local store has it.",1,1,1,,1,
"This is such a lovely top, but so very big and billowy. makes me wish i were taller, then i think it could work. there is just too much extra fabric all around. so sad because it seems well made, and is very beautiful. too bad it doesn't come in petites or even an xxs. even with my hips, it was just too much.",1,-1,,,1,
"These are extremely soft but do run about one size too big with one exception; the opening to pull your feet through that bag nicely around your ankles is soooooo small that you have to work to pull the heel of your foot out. for me, these are dual duty pants; casual wear like to the grocery store or coffee shop trip and second as great soft pj bottoms. though the ankles are small, they do not feel tight at all because the fabric is really that soft. they work well with both my sneakers and class",0,-1,1,,,
"I loved this dress in the photos and couldn't wait to try it on in person. the print varies from dress to dress and mine had noticeably much more cream color in it. i didn't mind too much but it didn't look like the dress the model is wearing. i bought the xxs petite which fit true to size. the v neck is a bit low for petite sizing but the length was perfect on my 5'2"" frame which was a plus. i agree with the other reviewers the fabric is cheap and feels cheap. not something i would expect from",0,1,-1,-1,,
"Love the fit and style of this maxi. have gotten many compliments! however, my toddler grabbed the dress when she was falling over and it pulled a bunch of threads out and made the fabric look puckered and worn in that spot!!! for a toddler to do that makes me feel like the quality isn't amazing. also, the waist part itches me.",0,1,-1,,1,
Cute but too thick and rough,0,,-1,,1,
"This is a lovely dress with a soft fabric that drapes over the body. the pattern is soft and feminine, very much like the picture. my only issue, which is why i didn't give it 5 stars for my overall rating, is it's a bit snug around the bodice. this could be because i'm a lifelong swimmer however, my bra size is 34 b or c depending, so this shouldn't be an issue for this dress.

other stats: 5'7"" 117 lbs and i got this in an extra small per recommendations of other reviewers. the small would b",1,-1,1,,1,
"Given the price, i was pretty disappointed by the quality of the fabric. the dress falls nicely and fits well, but the fabric is cheap... i have another maxi dress that i bought for like 20 bucks at store on the boardwalk and it has the same fit and fabric. 
 
i expect a lot more from a dress with this price. i'd recommend only buying on super-sale.",-1,1,-1,,,-1
"I love this sweater so much and wanted it to be my new favorite, but unfortunately it was a bit short for my longer torso. when i raised my arms up, it bunched up all wrong because it's a very thick sweater.",-1,-1,-1,,,
This sweater is gorgeous in print but in person the colors are murkier. the yellow dots are really a dusty mustard yellow and the navy is a smokey navy. the white background reads more oatmeal in person.,-1,,,-1,1,
"I had this in my wish list a long time, then when sale came along, my size was sold out. however, someone returned it at my local store. i purchased it then tried it on later... why i ended returning it:

fabric was gorgeous, and light, but fall is coming, and i won't wear it until next summer. may get over it by then
the shape is really nice, but the hem hit me in a weird spot on my short muscular legs
as others mentioned, there are spots where the sewing is not ""perfect"" and bulges a little",0,-1,1,,,
"The top is indeed a bit boxier than i was expecting, as the other reviewer found. it still looks good tucked in if you're concerned about it. the fact that it's sustainably produced in ghana was a big part of my desire to keep it too. really great to see designers producing clothing responsibly! i wish that how a garment is manufactured is highlighted more on this site because it definitely contributes to my purchases.",1,-1,,,,
"The texture, mixed yarn, and beading make for a lovely variation on the fairisle. as other reviewers have said, the length is not as long as it appears in the picture. the color is a very dark navy, almost black. the neck opening is larger than a standard crew sweater but lays mostly flat. the overall look is boxy. i'm 5'7 and normally wear a medium in retailer sweaters. i changed to a large so it would be longer and have a roomy drapey feel.",0,-1,1,0,,
"I really love the look of this sweater and it seems to be of great quality. i will say the fit is a bit odd. the sweater is on the short side but is very roomy through the neck and shoulders. i ordered a small (5'6""; 120lbs) and would change for an xs but i'm afraid it would be cropped. i'm keeping it but wish it had a more uniform fit.
really beautify workmanship though.",1,-1,1,,1,
"I'm going on a cruise to the bahamas and when i saw this dress, i had to have it! i love it! it's soft to the touch and super fun to twirl around in! the seams are a bit awkward and that's due to the bottom part's shape. i have a slender navy blue belt that i pair it with to hide the waist seam and to accent my waist more. a navy blue sash/scarf/ribbon around the waist can do the trick too!",0,,1,,1,
"I tried this sweater on in the store. i love the design and was hoping it would look as good on me as it does on the model. first off i should point out that the navy color in the featured photo looks much lighter than the sweater does in person. some of the photos accurately represent how dark the blue is (it almost looks black) but the featured photo shows it more like a medium navy. secondly, anyone looking to purchase should know it is very warm. if you are buying to wear mostly indoors you",-1,-1,0,-1,,
"Really like the style/aesthetics of the top. it is very unique, and works with a variety of pants. the only downsides are that it flares out a bit more than it appears on the model, and it arrived somewhat wrinkled. i am 5' 6"" 125 pounds and i got a size 4. looking forward to wearing this a lot in the fall.",1,0,,,1,
"This was the first suit i've ever ordered online and the first one piece i've tried since i was a very young girl, so i was a little skeptical going into this. i'm 5'9"", ~145 lbs, 34b, with a pear shape and short torso. i was pleasantly surprised by the overall fit--the length was right, the bottoms fit really well (i was nervous about the boy short/hip hugger design), and the suit was just very comfortable and cute. however, something about the cups just didn't work with my chest; my breasts di",1,1,,,1,
"I did like the dress, but don't love it. i think it would have been better for me if it were snugger. the xxs petite was still loose and i found that there are so many dresses with the similar fit, i decided to pass... i also do like both colors, the brown is a better choice for me on my skin tone (warmer), but both are nice. i am 115 lbs, 30dd, 26.5 in waist.",0,-1,,1,,
"I am not one to complain about things being cut too big as i generally don't mind lose and flowing. however, this dress is very ""bell"" shaped and the fabric is just thick enough that it doesn't really lay well, at least not like it does in the photo. i bought the earth-tone color way and i felt like i was wearing a macrame version of the liberty bell. it is also a lot shorter than i was expecting. if it weren't so short, i would try sizing down. it is very good quality and the slip is super soft",0,-1,0,-1,,
I wasn't sure i'd like the sleeves but they are very cute and just the right length. i really like how the top fits and is very flattering,1,1,,,1,
"Very nice basic tee shirt, soft and comfortable, well cut.",1,,1,,1,
"I sized up to an xl and although they have everything you want in a yoga/lounge pant, they just didn't thrill me enough to keep them. they're soft, warm and comfy but i didn't care for the bulk or fit of the foldover waistband. and they were too long so i returned. if you're built like the model, you'll love these.",0,-1,1,,,
"I saw this dress in the store, there are actually two different colors for this dress: one is blue/purple/silver, the other one is orange/tan/gold. both of them look very nice in person, especially with the shimmery thread. i tried on the blue/purple/silver one and i found it runs large. for reference, i am 5'2"", 34b, 120 lbs, usually wearing a size s or sp in retailer dresses, i found size xs fits me better in this design. the material of this dress drapes nicely, but it is kind of itchy,",1,-1,1,1,,
"I tried these on as i needed bottoms to try on some tops (and i was wearing a dress), but ended up liking them. the fit is snug but comfortable, they didn't ride up and the denim is supple. color is nice too, looked really nice with a swing tank that i half tucked. i have muscular thighs, so shorts are not an easy thing for me... anyway, recommend (tried on 25: 115 lbs, 26-27 inch waist)",1,1,1,1,,
"I loved these shorts; however, they seemed to be doomed! i received these on july 2nd & wore them at for a party we had on july 3rd, with the top shown. the fit was true to size, style & quality were nice. during the day i first ripped them on a low arbor gate latch, then later they were splashed with red wine when my husband startled me & i threw my red wine in the air. typically, i am very careful and do no have an issue with ruining my clothes. he felt so bad he asked me to get a new pair. i",0,1,1,,1,
"I am 5'0"" tall and i have decent legs. these shorts are pretty short! i am sending them back for a small to see if they'll give a little more coverage. i should mention that they are absolutely darling and i bought the top that is shown with them. it's going to be a great little summer outfit. the quality of this brand is always very good.",0,-1,1,,1,
Loved this romper! wish it was offered in petite... arm sleeves are too long once it's off shoulders.,0,-1,,,,
"Wow, i wish this would have worked for me. the pom details are truly adorable and give the sweater that extra added touch. i agree with the other reviewer that the ""crop"" style is almost too much and gives an awkward fit. i am short, 5'2"" so it cut me off in the wrong area (i bought a petite xs). the material is delicate but that is part of the charm so i didn't have a problem with that at all. my problem was the fit-- a bit too boxy for my build. wish it would have worked but i'll have to admire",0,-1,1,,1,
"This is a very nice blouse. usually i am size 12-14, bought size l and it fits very well. would not size up. the fit is very forgiving (hides tummy); i like the v-neck. fabric does not look like polyester and of good quality. the blouse is versatile, looks good with skinny dark or white jeans. recommend!",1,1,-1,,1,
Loved this tee but embroidery started to unravel even before being washed. i paid full price for this top and wasn't disappointed but needed to return due to the embroidery problem. this tee is a mustard color.,0,,,0,1,1
"I was surprised when my friend tried this on (they didn't have my size in store so she did), how much material there is on this top. it is very beautiful, but might be too much on a petite frame. the back is almost like a mini train, which is pretty cool in my opinion. great colors in person too, yes, a tiny bit of shimmer :-)",1,,1,1,1,
"I would give this top a 4.5. it is a very pretty top, i love the embroidery, but runs a little short for my taste. it still meets past the top of my pants, but barely. this is why i didn't give this top a 5. i am 5'9"" so i think for a petite person the length would be perfect.",1,-1,,,1,
"This shirt is much more flattering in person. if i hadn't seen it in store, i don't think it would have caught my eye. i like the mix of casual and dressy this top has (i got it specifically for teaching). the one thing i noticed, however, was that the first xs i tried on looked very big on me. i tried a second on and the fit was much more flattering! i highly recommend that you try on the specific blouse you plan to purchase before you actually buy it. i'm glad i tried a second on, because i th",1,0,,,1,
"The fabric of these pants isn't like regular denim, rather it's soft and velvety in texture more like a chino. i love the dark saturated olive green. the pocket placement is very flattering on the rear. normally i wear a size 31 in premium denim and size 30 in paige jimmy jimmy jeans, however in this particular pair i needed a size 29. i definitely recommend sizing down!",1,-1,1,1,1,
"This is a really nice fitting sweater knit skirt. the knit is soft and comfortable, heavy enough to smooth out some bumps but definitely shows your curves. i got medium and it's a little snug at the waist (i'm about 29-1/2"") but not so much to return it, and it fits the rest of me great. the only thing i wish was that they'd made the slip full length, it only goes about mid-thigh and sometimes when i get up the slip stays up while the skirt falls right, but not a big negative.",0,0,1,,,
"I thought this was love at first sight. the color and design are both stunning. and it drapes just perfectly over the body without looking like a tent. and the fabric feels nice, but the very first time i put it on, it snagged on my fingernail (and my nails are kept short and neat). this wouldn't have been a problem, except that the snag is very obvious. this material seems like it's going to snag on every single thing. i didn't dare even try on a necklace for this reason. i'm really undecided o",0,1,-1,1,1,
"I ordered the medium pink in a size small. the color is more of a hot pink. it runs small through the shoulders and bust (i'm 34-d). i like that it covers your bum and the detail down the back. but it is going back, i may try a medium petite in a different color.",0,-1,,-1,,
"This shirt feels amazing, it is the perfect length for leggings. i have it in long sleeves also. i don't love the pink color i bought, it looks very different from the color pictured.",0,1,1,-1,,
"I bought this top in both colors. the fit is perfect, the styling is very cute and it also is very comfortable!!
the only bad thing is that it snags on my jewelry !! :(. if it weren't for that i would rate it a 5!!",0,1,1,,1,
"I wanted a nice, well-fitting top that would work with trousers, jeans, and skirts alike, and be a nice wardrobe staple. i got two of these tops - one size s (black) and one m (turquoise). the size m is gigantic and i have to return it. the size s is also a whole lotta shirt. the top is really long and has a multi-level bottom, as well as the pocket, making it not just a simple top but a rather ""loud"" top. nevertheless, i'm keeping the size s (black) as a versatile shirt that i can hopefully tuc",0,-1,,0,-1,
"I wanted to love this top... it's gorgeous w/the beading and velvet. however, it really goes with nothing. i'm tall and slender... the top felt a bit cropped when i tried it on. very wide flare shape... but that wouldn't make me return it. what is making me send it back is the color. the grey is gorgeous, but the fabric is a buttery yellow color. i think i was picturing it more cream. i don't know what in the world you could wear this with... grey pants?! a grey pencil skirt?! it looks terrible",-1,,0,-1,1,
"I'm one of those people who is just right between being regular and petite sized, so i have a hard time with some longer tunic styles. this tee is pretty fitted though the shoulders and bust, which makes the rest of the top kind of skim over the body. i like that, especially for those days where i feel a little bloated or like i want to hide out a bit. 

the fabric is very comfortable and not sheer. the little stripe down the back is a cute detail and it's in a slightly contrasting fabric w",1,1,1,,1,
The color and quality of these jeans is great. they were too large in my normal size. more of a boyfriend fit so size down.,0,-1,1,1,,
I loved the shape of this basic jacket. it's perfect to through on to go to yoga or over a dress with heels.,0,,,,1,
"I tried this on in the store to see if it would be my go to party top and splurge this season. i love the colors, textures, and embellishments. so lovely! ultimately the price and the very flowy fit (particularly in the back) made me put it back. another great item from moulinette soeurs, though!",0,-1,,1,1,-1
Flattering to the figure. i'm bustier and slightly thicker waisted but this jumpsuit hugs and drapes in all the right places. normally i wear a medium petite but the regular small fit better (win!) i'm disappointed in the dye quality- my hands were blue from trying on the different sizes and i'm now on my second wash before wearing.,0,1,,-1,,
"This dress is so lovely in person, with more muted colors than pictured which will transition nicely into fall.  the overall cut of the dress is really flattering, especially for hourglass/ pear figures.  sadly, i had to return the dress because the arms were insanely small.  i after putting the dress on, i was worried i wouldn't be able to actually get it off.  if you have teeny, tiny arms...you'll probably be okay with your regular size.  if you have any kind of muscle (or squish :)), size up.",0,-1,,1,1,
Looks cute on! not super form fitting... more of a flow fit. love the detailed stitching! so cute! floral pattern is fun not too busy! i loved the pockets... there is a bit of extra material but if you expect a flowy fit it's still totally lovely! i was worried about tightness in the arms but not a problem at all!!! i love this dress! lining makes it feel really well made!,1,1,,,1,
"Like another reviewer said this was too baggy up top. the bottom length was good but arm holes were big and top was just too large. i'm 5'5"" 110 lbs and got xs. returned.",-1,-1,,,,
"I ordered:
xsp
xxs
xxsp

xxsp was the better fit, some people loved it some didn't like as much (thought it was baggy and are not used to seeing me in baggy clothing. but that being said, it was comfortable, the cutouts fell right on spot on my shoulders, and it is a nice casual embellished look half tucked in some boyfriend jeans. i reordered mine as it had something stuck on it and it bothered me (like sticky white) i will re-evaluate when i get the new order only because there are sooo m",0,-1,1,,1,
"This dress came with two pieces, a black sheath slip and a sheer pattern top-piece (pictured). it's pull-on and comfortable and flows well. i ordered online but wish i could have selected the pattern, as the fabric differs a little from front to back both in the pattern and intensity of color. overall though, a comfortable, light summer dress.",1,,0,0,,
"This was a near miss for me. i love the concept of the asymmetrical shoulder cutouts and the contrast of the beadwork to the simple gray crew neck, however, with some of the beads bulging out about 1/4 inch from the shirt, i have to say it almost bordered on gaudy christmas sweater status... but still cool. i actually thought this piece felt fairly sturdy and well-made, but the thing that got me and led me to return it was that even in an xs it was indeed cut wide. if it were a little shorter it",0,-1,,,1,
"Bought this in cream in my usual xs/0, (5'7"", 32b, 115lbs). it is a very flattering summer weight cardi which will work well with jeans and maxi dresses this summer. i would point out however that the sleeves are very snug - if you don't have thin arms then you may have to consider sizing up. i stuck with the xs even though i had to carefully pull the arms on because the s was just a little looser in the back. the sleeves are meant to be form fitting but i think they have been designed a little",0,,,0,1,
"Sporty, comfortable and good option to replace jeans, however material needs to be ironed. i bought these as a nice (dressier) alternative to jeans on my trip to europe but didn't end up wearing them b/c an iron wasn't readily available and the height of my ankle boots made the style look choppy. best to wear these with shoes that don't come above ankle.",1,,0,,1,
Really like this blouse but am returning for a larger size. much too tight in the upper arms and somewhat tight in the chest - overall i like it.,1,-1,,,,
"The colors of this dress really caught my eye. i was hesitant to try it in the store because they only had a size 4 and i'm normally a size 6. when i tried it on i was pleasantly surprised that the dress fit around my hips. success! but like the other women that commented, there was something funky going on in the midriff area. the dress didn't accentuate my curves. the stylist was available at the store i was at, so she recommended that i belt it to add that extra ""umph"". the belt definitely di",0,-1,,1,,
Nice shirt seems well made. good just not a great fit for me.,0,,,,1,
"I'm glad they put up some pix of non-models looking cute in this dress, as it's taken a beating in the reviews! i measure 34(a)-27-35 and have no problems with the size s fit at all. it's drapey but not voluminous, with no pulling at the hips. the ""folded"" detail up at the top does call attention to the shoulders, but not in a bad way. the pleated neckline is cute on a small chest, and the red pattern/palette is awesome. love the length too -- i am 5'4"" & the size s hits me just above the knee.",1,1,,,1,
"I bought this in both the navy (a more saturated blue in person - gorgeous!) and green, but both are going back. it fit everywhere but in the upper arms, even across my chest, and i usually encounter the opposite. i think it might just be the way it's cut across the shoulders that don't allow for much movement. so, while beautiful and so incredibly soft, it has to go back. (if you have slender arms, i think it would be a great fit.)",-1,-1,1,1,1,
I bought this dress to wear to work in my second trimester. the shape is perfect to accommodate a baby bump while still flattering the top. definitely recommend for any pregnant women trying to avoid true maternity clothes!,1,,,,1,
"This cute blouse runs a little bit small, particularly for large busted ladies. i found the silk fabric to be less luxurious and more utilitarian. it's still a beautiful blouse. due to sizing issues, mine is going back.",0,-1,1,,1,
"I read other reviews that there was extra fabric in the stomach area and knew it'd be perfect for me to wear to a wedding at 20 weeks pregnant. and it was! i got tons of compliments. it accented my baby bump perfectly, fitted but not too tight.  the pleats at the top create a nice shape for the bump. very comfortable for an outdoor wedding. my only complaint is that the armholes are rather tight. after pregnancy i will try belting the dress.",0,1,1,,,
"So, i bought these in 31 --my regular size in hei-hei and they were huge. so, now i am not sure if i should go for a 30 or 29? i guess i will try the 30. they are really soft and very cute pants. just the sizing is difficult.",0,-1,1,,1,
The design is very cute. i'm glad i listened to reviews b/c this blouse definitely runs at least 2 sizes small maybe 3. i bought the blue and it's more of a navy blue instead of royal blue. at the sale price and additional 40% off (my daughter is an employee) i didn't mind paying $24 :).,1,-1,,0,1,1
"I was eyeing this one for a while. based on the style and other reviews, i did order one size up. i think it would have been too small [catch on the hips] in my regular size. i do wish it was a little longer, too. the back is fine because it's longer. it's definitely wearable though. i wouldn't recommend it for a work function if you're a bit taller. despite all of that, i really do like dress. it's a new favorite. i ordered the blue --- love the dot pattern. i wore it with brown booties and it",1,-1,,1,1,
"I am 135 and went with a size zero. it was very cute on but a little tight on my hips when sitting. the fabric is beautiful, and very soft and silky. the length was great, comes to just barely above my knees and is long in the back. great work outfit.",1,0,1,,1,
"I ordered the red motif online in my current size 10. the fabric is so beautiful, even prettier than the online photo. the fit is not great on me. it made me look wider at my chest area and almost catches at my hips (i'm sure shapewear would take care of this). the dress looks really good with a jacket or vest but just weird by itself. i agree with the other reviewer who said it was a little short - i'm 5'9"". it looks good standing up but is very short when i sit. there's no real stretch to the",1,-1,1,0,,
"I tried on the red xs in the store and the v-neck was way too low. showed at least an inch of my bra strap in the back, which was unfortunate because i really loved the dress otherwise. i decided to purchase the xxs online hoping the v would not be so deep and would cover my bra. it did, but the xxs was significantly smaller! it still fit, but took this from an elegantly flowy and loose dress to one that looked more empire cut and tight in the chest. maybe the xs i tried in the store was just st",1,-1,,0,,
"This is super cute. i bought it in the gray and white lace in a size s and it's quite roomy. i probably could have sized down to an xs, but i like the relaxed look. there are a few edges of lace that are not sewn down all the way and i will have to fix them as i can see them start to pull away and eventually unravel but otherwise it's a beautiful and unique top.",1,-1,,0,1,
"Beautifully constructed tank--but the bodice isn't fitted and hangs straight down on me--perhaps better for a full-figured individual (i'm 5' 8"", 34b, 120lbs and the xs had no shape on sides). could've been longer too. size of armholes is perfect though (often they gap/show bra).",1,-1,,,1,
"Really enjoy this pullover's arm detail. i got the ""purple"" which was somewhere between aubergine and garnet. i think this will easily go with black pants to wear to work or a fun skirt/jeans.",1,,,0,1,
"Pros:
- fits tts. i tried on a size m and it fit well for my 36c and hourglass frame.
- the cowl neck gives it a nice touch of class.
- love the pop of yellow. not too showy and yet cute and fun.
- fabric has a great feel and stretch to it. forgiving fit. 
- will go with many outfits.
-wore a nude bra and had no see-through issues.
______________
cons:
- does seem a tad delicate, easy to snag due to being a knit, but otherwise solid construction.
- unlined.
______________________
rea",1,1,1,1,1,
"I absolutely love this vest. it fits extremely well and falls nicely. i find the collar/lapel billows or flaps out and away from the interior of the vest and i wish they were sewn or secured down. when you tie the string around your waist, the lapel doesn't lay flat, but if you style it like the online model and tie the string off to tighten around your waist, you get a very flattering look. the color and fabric is great quality and really nice in person. i'm overall really happy with this vest.",1,1,1,1,0,
"These embroidered jeans are very nice. they also exist in a lighter wash which i prefer because it shows off the embroidery better. the embroidery is dark navy which is almost not visible in these darker jeans. i guess if you like something very subtle these jeans are for you. i personally would have like a more contrasting color either white or red for the embroidery. these jeans are loose and expand with wear, it is perfectly ok to size down.",0,-1,,0,0,
"I really wasn't sure if this dress would work for me, so i was very excited when i fell in love with it! i haven't experienced any quality or tearing issues with it as one reviewer noted, thank goodness! i love the color scheme and versatility of this dress. i have worn it with tights, a belt and short-heeled ankle booties to make it a little more dressy. but i most love it with some funky jewelry and leggings, wearing it more tunic style. the slip underneath is a great feature as well! it does",1,,,1,1,
I had to call so many stores to track this shirt down and in the end it wasn't worth it. i got an xs and it was quite baggy. i never buy petite shirts because i feel like they are too short but in this case i think the shirt would have been perfect in whatever the smallest petite size is. for someone who's bigger i'd definitely check this shirt out.,-1,-1,,,,
"Looked good in pictures. i even ordered an xxs petite and it was huge! although the sweater has interesting textures and is very beautiful, it is very awkward and poor fit. will be sending back.",0,-1,1,,1,
"The fabric on this tee is a very very soft thin cotton knit. it's perfect for those hot, muggy summers esp. in the southern area of the us. 

the sizing runs larger. i am normally an xl and because of the other reviews saying it ran big, i got this in a l. and, it fits me fine, and there's room to spare. so, if you are a size 16 or 18, this will fit in a l nicely.

it's thin but i don't think it's immodest or too sheer. a white or beige bra would not show through this easily at all. the leng",1,-1,1,,,
"This dress is so pretty on! i almost didn't try it on because on the hanger it didn't look like it would have any shape. well, it is super drapey and flowy, and it looks great on, almost swing style. it is doubled up on fabric, and with the longer sleeves i was scared it would make me too hot, but the fabric is light and breathable, it will be a perfect transitional dress for fall and early spring. fyi, the eyelet strip on the front and back are see through, didn't realize that the first time i",1,,1,,1,
"The colors and fabric on this dress are really pretty. the lace is a soft blue instead of white. i have other dresses like this from this brand and really wanted to keep it, but it runs larger than the others i have. also, it doesn't have pockets. if it fits you properly, i think you will love it!",0,-1,1,1,,
"I bought the white with the colorful stripes. i am not disappointed. the sleeves are rolled and tacked. it seems to run a little big in the torso. all in all, a great summer tee.",1,-1,,0,0,
This was just not flattering for me--looked too much like a maternity dress. i can't really do a belted waist so perhaps that would make this dress more versatile for someone else. i was sorry to have to return because it goes well with sandals and boots!,-1,-1,,,-1,
"Love it. got a lot of compliments with it.
buy it, it's worth it especially with the sale price right now.",1,,,,1,1
"Love this vest. to be fair i've never met a vest i didn't like, though! this color is so versatile! i have tried it with many retailer dresses and it looks awesome with each one. this vest has made my bailey 44 gathered stripes dress church appropriate :) i am happy with my purchase at sale price.",1,,,1,1,
"The top is cute, but when i received it, it did not feel like cotton. the tag says 100% viscose. i hope retailer can be more accurate with fabric content in the future! on the plus side, the return was no problem.",0,,-1,,1,
