Review Text,Sentiment,Fit,Fabric,Color,Style,Cost
I returned this as it was way too boxy/loose. ordered a size small but probably needed to size down.,-1,-1,,,,
"The material of the shirt and the ties are two different materials. the shirt is a very soft cotton, but the ties are of a more dressier material. i expected the shirt to be of the dressier material. overall it is a cute shirt, just not what i expected.",0,,0,,,
Too floppy; light and comfortable material but the tie-neck needs a shirt with a bit more structure.,0,-1,1,,,
They were too small for me. i loved them other than that.,0,-1,,,,
"Got this on sale in black and red, and have only worn the black. quality is poor, seems to stretch out over the course of the day and loses its shape somewhat. a smaller size may keep its shape better so you may want to size down. not worth full price.",-1,-1,,,,-1
"I wanted this top in a petite xs, but it was sold out so i got the xs. i'm 5'2"" with a 34b bust, and while the bottom comes down to my waist like on the model, the sleeves are a bit long...they seem a little long on the model, too. i wore this to work and constantly had to pull my top back as the scoop neck kept drooping down as i moved around throughout the day. really like the tie neck feature though.",0,,-1,,1,
"This shirt was cute and fit well- true to size- but i felt for the material, it was not worth the $68. the colors offered were a little drab. i thought the grey could work for me, but it didn't. the neck hole looks a little sloppy for a $68 shirt- the roll doesn't lay flat all the way around. would be better priced in the $30-$40 range.",-1,1,-1,-1,,-1
I wanted this top to fit. i ordered a large and was swimming in it. i returned it to the store where they had it in all sizes. i tried on a medium and it was still too big and then a small that fit but i just did not love it. i did not have trouble with it being cut too low. i think it might look best on someone who is straight up and down and not hourglass since it blouses over the waist. this print is soooo pretty!!,0,-1,,,1,
"I loved this vest from the moment i saw it. sadly, though, it runs way too large. i first ordered it in a small and then an xs when it popped back. even the xs was too large around my shoulders and waist. the color was also a bit more beige than in the photos, which was ok, but i had to return it because of the size.",0,-1,,-1,,
"I didn't have as much of a problem with the sheer fabric as the other reviewers, but this dress is incredibly long and large, especially compared to the picture. for reference, i'm usually a 4/6 in retailer dresses and the small was huge on me, particularly on the bottom half. i was very disappointed because this dress looks so cute online!",-1,-1,0,,,
I really wanted to love this. i kept refreshing the page so that i could order it as soon as my size was in stock. i love the colors and struggle to find cute dresses in natural fabrics for the summer. unfortunately as another reviewer mentioned the cut of the arm holes is strange. it cut my off in the most unflattering spot.,0,-1,,1,,
"This dress is so so cute. i ordered an xs and it was a bit longer in person than pictured but that's an easy enough fix since i know a good tailor. the problem is that the dress isn't lined. it's made of thin, see-through cotton so it leaves nothing to the imagination. for the price of this dress i would have expected it to be suited for more than just a bathing suit cover-up. without a slip underneath it (if you can find a strapless one) it is unwearable in most social settings. it's such a sha",0,,-1,,1,-1
"Honestly, the sweater is really beautiful...i usually buy a small in retailer tops, and this seemed to run on the smaller side. it&#39;s pretty short, but the issue i have is that the sleeves are much shorter in person than on the models in the pictures. it looks like i&#39;m wearing a 3/4 sleeve shirt. still deciding if i&#39;m going to keep it, because it is really a lovely top.",0,-1,,,1,
"I read the reviews and everyone loved them so ordered them online. for me, they are a no. i thought the fabric was cheap and the quality not so great compared to typical retailer items.",-1,,-1,,,
"I loved this when i saw it arrive in the mail. as soon as i put it on though, i was drowning in it. i know its a cape and it is supposed to be large but it was so big i had to return it. i still really like it and wish it would have worked. i am 5'5, athletic/slim figure just for reference.",0,-1,,,,
"This top was different than what i normally wear but based on good reviews i purchased. i really love it. it is different than i thought it would be. i thought it was longer sleeves but it is just above the elbow. definitely need a tank or something underneath as it is see through and the sleeve holes are quite large. 
definitely recommend.",1,,0,,-1,
"The cut and design of this dress is lovely! the fabric is heavy enough for fall/winter, but the sleeveless style makes it a great transition piece for when the weather warms up again. it does run slightly larger than most other retailer dresses. i sized down to a 2 from a 4. the bust stretches a bit for the ladies who might be heavier on top (i'm a 34 dd), however, i noticed the white shows through in dark places around my bust. also, the boning in the front pushed against the fabric a bit",0,-1,1,,1,
"Really beautiful top. i agree with the others, a bit on the short side. it is cut a little wide but has a nice flow. the color is not pink. it is a blush type color that can be hard to wear for some skin tones, but i'm going to make it work because the top is too pretty to pass up.",1,-1,,-1,1,
"Tried in store today and found to fit tts. images are accurate in terms of color and showing that there is a tiny bit of sheerness to this (as you can see near the bottom in each photo). i really loved everything about it except that it flared out a bit on the bottom in a way that i'd probably fuss with too much. id probably buy it on sale, but not before that.",0,1,0,1,-1,-1
,,,,,,
"I tried on a small, but usually am xs:

this shirt didn't seem like it had too much fabric or too bulky to me as it did to others and i tried on a larger size. the material is soft and feminine, and love the embroidered detail. one thing to note is i found that even with the layer of fabric, it was still a bit sheer and i could see through in some of the dressing room lighting. didn't purchase only based on the skin tone v's shirt color. color of shirt is gorgeous, but i am pale and it wasn't",1,,1,,1,
"I liked the details on the front a n d back of this top. while i was pregnant i purchased the white color in the small. everything fit, surprisingly, the top even covered up my pregnant belly. i returned it since i didn't want a top with so much room in the waist area post pregnancy. i recently got this top in the xs thinking that it will be a great stylish breasting top. while everything fit in the hips, and waist, the chest area was too tight. this top did not work for me as i am in between sizes",0,0,,0,,
"I just got these and had to return them as they were not becoming on my physique. for reference, i'm
5' 5""; 122 lbs; 26"" waist; 38""hips and i have a long torso and short legs. i ordered a 29 petite. the fit
was tight, but they are supposed to fit tight. if i wasn't so ""hippy"" i would have kept them. the model is
slender with long legs and she looks fantastic in them. not me. i do recommend these as they are cute, but perhaps geared for a more slender body type.",1,1,,,,
"I purchased in the raspberry, love this color and the asymmetrical design is super cool, and the color is unique - however i am on the fence. this knit top is very thin and for the price and to wear in the cold fall and going into winter i think i need it to be more of a light sweater or at least a thicker fabric. i am 5'9 and 140 lbs. and the small fits perfect. the sleeves are long which you tall gals will love.",0,1,-1,1,1,-1
"While i love this top ( beautiful color and pattern) i found it to be a bit short.  if it were a few inches longer i would be thrilled.  i'm 5'8 ,  curvy, and have a long torso-- so that may be the problem. i will say that within 2 hours of wearing this, i had 5 strangers stop me and comment re: how pretty it is. i am keeping it :)",1,,,1,0,
"I ordered my normal size large and it fit well although a bit on the long side. the fabric has a waffle texture that's lightweight but warm and cozy. i got the blue and the color was a bit intense in combination with the tie dye affect and waffled texture. my favorite part are the lighter striations on the neck. that opening is really small. it just didn't suit me, so i returned but recommend giving it a try if it's calling your name.",0,1,1,-1,-1,
"This is a very pretty, feminine top with nice detailing.",1,,,,1,
"Expected them to fit somewhat loose but actually tight for a boyfriend fit. like a slightly relaxed skinny with a really low crotch. stretches everywhere when sitting and walking except the waistband. the distressing and fraying holes in good placement. wish there was some on the back of the leg but i have yet to find a pair that does that. good color and quality, but not quite worth full price. will probably look for them on sale later. i always prefer skinny jeans over boyfriend do it might bi",0,-1,1,1,,-1
"The blouse is gorgeous. the detail to the blouse is outstanding and it is very feminine. from the pictures, front and back, there appears to be flow to it and room. however, my general size m was absolutely gigantic. it was like a tent. i was speechless when i looked in the mirror. i debated tapering it and then thought that's just too much effort. i'm going to return and see if i can order in 2 sizes smaller. i'm 5'1 and a 36c, if this helps.",0,-1,,,1,
"Like others, i think this is just lovely on so many levels. however...
____________
pros:
- great color, will match with many things.
- great design at the sleeves and overall.
- the ""v-neck"" part isn't too low.
- fabric is pretty comfortable and breathable for the most part.
_____________
cons:
- it is boxy/wide. for my height and weight, the medium fit well, but i noticed it made my torso look shorter. plus, i'm a 36c (not huge, but to retailer's standards, i've had issues with things b",1,-1,1,1,1,
"The details on this blouse are so pretty. it is a bit wide, but it flows nicely. it is also a little shorter than a lot of tops, but i think it will work nicely with higher waisted flares this spring. the sleeve is very flattering. i got medium, my normal size.",1,0,,,1,
"I have the jeans version of these pants, and these run smaller and they're a little thinner than jeans. i like the style, and i looove the jeans, but i'll have to exchange these for one size bigger and see if they work.",0,-1,0,,1,
"I love this tunic! it's wool but the same kind of thin high quality wool you might find in a nicer scarf. colors are much nicer than they show up online. this is one you really need to see in person. the only drawback is that the material seems to snag easily. i returned the top at full price as it is just too much to spend for something i'll only wear a few times before no doubt ruining it. if you are not hard on your clothes like i am, this is a great find. i may repurchase it when/if it gets",0,,0,1,,-1
"I usually wear a medium in tops from deletta so i would say this top is true to size. i personally loved the fit. in the front, the seam goes up slightly to follow the bust line. there are some gathers in that area as well so that any little bulges in the tummy area are hidden. the fabric falls nicely there. the seam at the waist on the side and back hit exactly at my waist. i love both of the prints. the tops seem to be well made. time will tell.",1,1,,,1,
"Even though i had to return this top because it did not fit me properly, it's a very nicely made and attractive piece with a lot of versatility.",0,-1,,,1,
"I purchased the mustard colored item and it is very good for spring. nice fit, nice quality",1,1,1,1,,
"This is a very flattering and comfortable top that can easily transition into fall. i can't wait to wear it (i have the black and white one) under my new leather jacket! the store was out of my size, so i had to order the top, which came with a small snag. i trimmed the thread and wore it anyway! it is also long enough to wear with leggings.",1,1,,0,,
"This was really cute and fit true to size. the only thing i didn't love was the dip on the top left side of the tank near the cleavage. i probably shouldn't have been surprised since it actually shows up in the picture on the model, but it doesn't lay flat correctly there like the right side. either way, it's still very flattering and cute.",1,1,,,0,
"I got this skirt earlier this week and wore it for the first time today. i love the color and the shape. everyone else loved it on me. it looked great with a buttondown. but, i will say that it's short. i'm usually a petite in bottoms, and i wore tights so i wouldn't flash anyone when i bent down. i can only imagine how it would be on a taller girl. it also fits at the natural waist instead of the hip. i'm usually a size 6 in bottoms, but i bought the size 4 because it sits higher up.",1,-1,,1,1,
"I was hesitant to try this on because honestly, it looked so short. however, i just bought this at my retailer store and it is very flattering on! 1st of all, it runs big. my normal size (12) was way too big and i had to go down a size. i could have gone down 2 sizes but the length became problematic. in my regular size (that was too big), the skirt hit me a few inches above my knee. perfect! in the size smaller, it was a tad higher; wish it was the same longer length as the 12 but still acceptable",1,-1,,,1,
This shirt is so cute. very casual. looks and fits exactly like the model and a basic retailer fit around the waist.,1,1,,,1,
"The pattern and fabric are very nice! i'm usually an 8/m for dresses. it was very narrow across the top (and i have a small chest), but hung very low in the armpit. i guess if you're small up top, this might fit better.",0,-1,1,,1,
"I was looking for a navy top to replace an overused navy silk cowlneck that i have been wearing for years. this is perfect. light, versatile and classic.",1,,1,0,1,
"I purchased this top on sale and it's almost perfect. the pleats under the rib cage make the bottom bell out a little bit - not enough to make me want to return it, but i'm glad i didn't pay full price!",1,,,,-1,-1
,,,,,,
"I purchased the teal/blue version and the colors are slightly muted, but very pretty. i wish it were a tad bit longer, but if you're looking for a shirt that does not look like a tunic, this is ideal. it's cotton, so it feels like a t-shirt, but with a much more elevated design and cut. a cute and easy top!",1,-1,1,1,1,
"I was impressed with the textured knit of this piece, which looked nicer in person than online, and the open neckline with a contrasting stripe. i really liked that the whole bodice was lined with a sewn-in lining from neck to hem (minus the sleeves). i would have loved the dress overall but my usual size small was snug at the hips and it would have just made me too self-conscious for that reason. sadly, i have to return mine, but i would certainly recommend the style for someone with slim hips,",1,-1,1,,1,
"Love the style and cut of this top, but fabric is quite thin. tts if not a tad on the small side. i'm small busted so my usual medium was fine. undecided if i'm keeping this top or not.",0,0,-1,,1,
"I didn't love it enough to buy it, but did think it was cute. i am wearing a medium in the photos and for reference my measurements are 38-30-40.",0,,,,1,
"I did not purchase because it was too low cut for my liking, but otherwise really liked this top. i am wearing a medium in the photos and my measurements are 38-30-40 for reference",0,,,,0,
I ordered my usual size small in this top (34c) and it just fits across the chest. very cute top.,0,-1,,,1,
,,,,,,
This top is perfect for summer. it delivers style without the bulk. the peplum hit perfect for my 5'4 frame. unfortunately it was too low cut in the front. i had to return it.,0,,,,0,
"I bought my usual size medium and it's huge on me. if i sized down, my chubneck wouldn't be comfortable. the buttons are frustrating. the color, the pattern, the style are 100% gorgeous! i think i will belt mine",0,-1,,1,1,
"Just note the pink is different than in the photos. much hotter/more saturated. apart from that surprise, overall i'd recommend. nice design.",1,,,-1,1,
"This cardigan is so pretty on the hanger! and it's a lovely color and the pattern on it is just beautiful.

but somehow it just doesn't suit me. i bought it twice, the second time on sale, hoping it would look better on the second time around.

nope. the deep v neckline and the cut of the body just makes me look really flat-chested and ""meh.""

back it goes. again.",0,,,1,1,
I love the teal/aqua version. the colors are very pretty and look great with jeans. i got a medium. it runs a tiny bit small but a lot of fitted tops at retailer run smaller on me. i like the style a lot and the peplum is great.,1,0,,1,1,
"I ordered the copper in a medium which i felt was tts (5'4"" 145). the color is beautiful and i love the buttons on the shoulders which i really didn't notice in the picture, the material is also very soft. but i have some complaints.. first i felt that the material, while soft, was not very substantial for the price. i purchased another vest from that store that has everything which was $100 less and seems to be the same quality. i also was expecting there to be some way to close the vest beside",0,1,1,1,,-1
"When i saw the dress online i thought the print was beautiful and fun, and was not disappointed when the dress came in. the material is very soft, breathable, and easy to wear. i dress it down with a jean jacket or a jean vest but it can easily be worn by itself. it's definitely a delight go to dress for the weekends.",1,,1,,1,
"The poncho style sweater has is a light airy cotton fabric ideal for a extra layer but certainly not warm, the hook and eye attaching the arm to the sweater is not ideal, i had to have a seamstress sew it and remove the hook, its just not practical that way, happy with purchase,",0,,1,,-1,
"If you are looking for a nice vest, this vest is nice enough, comfortable, and soft. the cut is also flattering, but i just didn't think it was as special as i wanted. it looks like many other options out there, so i decided to pass.

xs fit me at 115 lbs.",0,1,1,,1,
I loved the styling of this dress the first time i saw it. i ordered it and i slipped it on and wow! it is super comfortable. the darts at the waist add shape and interest. the shape highlights the waist. the fabric is cozy without being weighty. i did find it ran large and wish there was an xxs available. my husband loved it and he doesn't like anything! it is likely that the reviewers who think that t looked like a nightgown may have needed a smaller size. i think this one is a diamond in the,1,-1,1,,1,
"I love how this sweater fits. i was reluctant to get it because i thought it would be boxy, but it's a perfect length, especially for a higher waisted pants or jeans. the fabric is super soft. i only gave it four stars because i thought it was going to be grey, but it's more like a marled black/white, 80s-style color.",1,1,1,-1,,
"I like the way this vest looks: it's flattering and the color is nice, just like in the pictures (i got the orange one). i am 5'7"", 125 lb, got size s, and i am very happy about the fit.

just keep in mind that the material is very soft and thin. it is good for summer, but i expected the material to be more... firm... something to be worn on cooler windier days. also, the vest does not close - i would prefer the vest to have a zipper or buttons.

but if you need a fun and cute summer accesso",1,1,-1,1,,
"I wear ddd so i do wear a strapless with this and it looks great. the plan looks fantastic with any color wash of jeans. i
love it",1,,,,1,
"Bought this dress online and it came in missing a button. the dress is really pretty, and comes with a tan linen slip. i bought a size down because the dress runs a little large. also the sleeves are kind of puffy but overall the dress is elegant and pretty.",0,-1,,,1,
"These jeans have the good, classic 501 jean construction with medium weight fabric, tight french seams, and grommets at the ends of seams through the torso. however, the construction was not an ideal ""boyfriend"" slouchy style from my small hipped perspective. on me, these jeans were very large through the hips.

another odd fitting (assuming we are talking about ""boyfriend"" jeans) issue is tapered lower leg. i can imagine the jeans would fit a woman with average to slightly padded hips, but that",-1,-1,1,,,
"Got this today and am really pleased. beautiful detail and i love how the cowl neck hangs. it's not itchy at all. overall, a great find for the colder months ahead. i got a small and probably should have ordered xs  instead. runs a little big on my petite frame.",1,-1,,,1,
"This top is really pretty. the fabric is soft and flowy (not too boxy) and the elastic at the top is comfortable. it does not ride up or fall off the shoulders, which i've found with tops of similar design. in my regular size s (5'6 - 125lb), i didn't find the sleeves tight like others have mentioned. one thing i did notice was that the hidden straps that many other tops and dresses have (the ones for hanging on a hanger) are sewn right on the edge of the upper elastic making them pop up a bit.",1,1,1,,0,
"I tried this on today because when i touched it, it was irresistibly soft. i like the orange, it was a loud orange-and i almost would have preferred some sort of design to it. i did not purchase this because at the end of the day it did not suit my style-it was very plain. i think you could dress it up with the addition of a belt or the right necklace, but i am not usually a fan of buying pieces that do not stand on their own and require an accessory. that said, it was very comfortable and soft",1,1,1,1,,
"When i first saw this dress i was in love. i adore mexican print clothing and i couldn't wait to try this on. unfortunately, it is not as described, and it looks better in the photo than in person. the dress looks like it is embroidered, and it is not- the design is printed. second, it is described as a stretch fabric-lycra spandex-there was no stretch at all except for the back waist which was elastic and the fabric was very stiff. it pulls on over your head and there is no zipper. i couldn't e",-1,,-1,,-1,
"This dress is by no means a statement piece, but if you're in need of a good basic to get you through winter, this is a great option. i'm normally a m or l (busty and hippy hourglass shape) and found it to fit tts in a l. (if you fall in-between two sizes but don't have larger hips or a larger bust like i do, you could probably size down to the smaller of your two sizes.) it goes great with black tights, tall black boots and a scarf. i didn't realize at the time i ordered it that the material is",0,-1,,,,
"I love this vest, good denim quality",1,,1,,,
"I wanted so badly to keep this dress :( the print is beautiful in person, and the fabric feels pretty nice for a polyester. the waist silhouette is incredibly flattering--the way the waistline and pleats fall made me a look a lot slimmer. it'd be a great dress for dancing, since it flares wonderfully when you twirl. but the puffed sleeves looked a lot more poofy on me than they did on the model, and i wound up looking exactly like a picture of my mother from 1982. which isn't necessarily a bad t",0,,1,,0,
"I really wanted to like this dress on me, but it was not to be. the color is one of my favorites, but the dress accented all my problem areas. sadly, i returned it. i'm sure that someone with less substantial hips will look great in it.",0,,,1,-1,
"I love his cardigan! i knew the small would be a little big since i am normally an xs or xxs. i decided to give it a try anyway. it's definitely a little big - i would have liked an xs to be an option (5'3"" and 110lbs, for reference). i'm keeping it because it still looks cute, just a little loose through the body.",1,-1,,,1,
"I love this blouse. the color is so pretty! i might even wear this to a holiday party. the tie looks great so many ways--love the versatility. i think i will get a lot of wear out of this blouse--with a pencil skirt, jeans or under a blazer.",1,,,1,1,
"Bought this dress on sale in the orange as i feel like everything i have is black. it is a pretty orange not too bright, more of a rust color. it is very soft as stated in other reviews and has a nice built in slip that is very comfortable. i worry about pilling down the road but will have to wait and see. i am not crazy about the seams down the chest area. i think they could be more flattering but overall the dress is comfortable, cute and easy to wear, a perfect dress for the fall/winter with",1,1,,1,0,
This dress' style and color is very flattering. i think i will wear it in the spring and fall as well as the winter.the m fits me and i'm 5'8' and 140 pounds.,1,1,,1,1,
"Love these, always get compliments. i'm 5'7"" bought size small. washed in warm & line dried. they are a bit shorter. lengthen the straps, drops the waist, but at least gets them to my feet",1,-1,,,,
"It's just as cute in person as it was in the picture. the material is very, very soft and 'sweater like'. i ordered my usual size and it fit fine, but i usually wear my dresses a bit looser. i liked it well enough to return it for a larger size.",1,1,1,,,
"Warm, cozy, can dress down/up, and is perfect for traveling. a great staple. as other people noted, the dress (if you buy your regular size) is a little more fitted than it looks on the model. size up if you prefer it to hang looser.",1,-1,1,,,
"A great sweater to throw over just about anything. i love it, but the only reason i couldn't give it 5 stars is because you must be very careful with it, as it can snag on anything. the fabric is similar to intertwined ribbons. the first time i put it on i got a snag right away, but it was easily pulled through to the inside. now i am just super cautious. i do love it though. very comfortable and super casual. not heavy at all, but just enough to be happy to have to throw on when the cool spring/s",1,1,-1,,,
"I love wearing a dress at thanksgiving but don't want to be too dressy. this was perfect;: casual with a bit of sass and comfortable. it's also arm enough and super cute with booties. i'm 5'4"" and small boned. the xs fit perfect.",1,1,,,1,
"I took this in a large. im a 36d 140lbs. this top in a large fit me perfectly without a bra. slightly see through but not by much... i haven't tried it with a bra on yet, but im sure it'll be just fine.",1,1,-1,,,
This material of this shirt is soft and appealing. great for fall. the side slits are longer than they appear in the picture so wearing it both tucked and untucked requires a layering shirt underneath.,1,,1,,-1,
"I love the color and textures of this jacket.
the shawl color adds interest while being cozy and fun. wish it ran a tad longer. otherwise a great mix and match piece.",1,,1,1,1,
Great boho chic top. a bit over - sized but soft and love the colors!,1,-1,1,1,1,
If you're looking for a great day to night shirt this is it. perfect transition from the office to happy hour,1,,,,1,
"I tried this jacket on and found it extremely flattering. the knit is soft and feels more like a sweater than a jacket in that it isn't constricting. i am usually between a small and medium and the small was plenty big. the fur collar is a special touch. the one i tried on had several loose threads hanging from the seams and the seams puckered a bit here and there. i loved the jacket but did not feel that the quality in construction i would expect was there. however, the fit is so flattering i m",1,1,1,,0,
"I was surprised at how soft this sweater is. i thought for a brief moment it was cashmere. i'm a little worried it might pill. we shall see!

it is a pretty and classy sweater. will look great with jeans and heels or boots.

it looks somewhat long on the model. it wasn't quite as long on me, which was a bit disappointing. i'm 5'7 with long torso (not abnormally long!). it's still a great sweater and will be great for upcoming holidays parties!",1,-1,1,,1,
"I tried this top in both colors. for the black, the lining looks much more peach in person. the main issue though is the diagonal line that runs through the middle of the top. you can see it in the picture, but is much more pronounced in person. it appears to be where 2 pieces of lace are sewed together and it just looks sloppy.

the line is much less obvious in the navy, and looks much more seamless, perhaps because there is a transition between two colors of lace. the black lining is completel",-1,,,-1,-1,
"I just received this top - it is stunningly beautiful, however, i will be returning it as it is very large. i am tall at 5'8"" and typically wear a size 4. i purchased this in the size s but it was very large. i should have read the reviews about sizing before ordering, although i think both the xxs and xs were already sold out.",0,-1,,,,
"I love this blouse, but after i got it i decided i really didn't need another white long blouse. it was more of a want than a need. very stylish and comfy with nice neckline. i love retailer anything. i'm obsessed with this store and every single thing in it. even the smell just makes me happy when i enter the doors.",1,,,,1,
"I purchased a small in this dress. 5'6"" 34d. i could have gone with a medium if i wanted to wear a bra. this dress is not meant to be worn with one. it fit much better without. i liked the regular length as the dress is supposed to be a midi. this dress screams ""summer"" to me.",1,1,,,1,
Love this big top...! will be great for hot summer days.,1,,,,,
"So comfy, great quality, not see thru at all, has a liner that you cant even tell is there. wish it was a little smaller- got an xxsp but going to keep it anyway, dont need a bra.",1,0,1,,,
"Love the look of the pant! would have given more stars if it had arrived wearable. the pockets all had a corner stuck folded up, requiring washing or ironing before i can even wear them. worried that they will constantly have that issue.",1,,,,1,
"The fabric on this dress is gorgeous. i wish it was tailored a bit more because as it is, it looks like a muumuu. i wish it would have fit better, but i returned it.",0,-1,1,,,
I have several pilcro jeans in a size 26 that fit great but these ended up being just a little bit too tight in the thigh area to make the style of the jeans looks right. going to return for a larger size. nice material though!,0,-1,1,,,
"Hey hei hei! where did your side buttons go on this design? on all of the other hei hei's i own there are two or three very cute side buttons at the hips in belt area with a matching also cute cloth strip attached so that when the pant becomes too lose at the waist you can tighten it up a notch. 

i bought the sky & yellow in these pants in a size 10. i am 158 lbs and 5'6."" when i first put these on they fit just like i want them too (a bit of a boyfriend pant feel, not too slouchy), but witho",1,1,,,-1,
"Love these pants. the perfect cuffed crop pant for the summer. lightweight, cool, and comfortable. fun pocket details. i typically wear a 26 and bought a 2 in these. within a short time, they were slipping a bit low on the waist. that's my only frustration. they are a loose fitting pant but they shouldn't slip off the waist. perhaps a 0 would fit better. these weren't in my local store (an hour away), so i ordered online. perhaps i'll try ordering another color in both the 0 and 2. i would sugge",1,0,1,,1,
"Love the cotton knit, for the comfort, but from a distance this blouse looks dressier. the embroidery adds a nice flare. personally, i was happy that this is long enough to cover my bottom, as it gives it a nice lean look with skinny jeans and pants. i found that it ran a little bit, but choose to keep the size i ordered anyway.",1,1,,,1,
Order a whole size down and this may work. i'm normally a 6-8 or a medium but this was huge. ordered the small because i loved the color/design. hopeful!,1,-1,,1,1,
"Love these! no bulging, substantive fabric, very flattering cut. i'm 5'7"", 170 lbs, wearing a size 12. these were perfectly cut for me, no pulling, bulging, or weird gathering in awkward areas (we all know what that means).. these will be a true staple for me with a variety of high-heeled sandals, kitten heels, and gladiators - i can't wait to wear them.

my only concern is the fabric and it's ability to repel stains - sometimes the trade off for stretch is easy care. we'll see. i'm willing to",1,1,1,,,
"I normally am a xl or size 18 in fabric tops (if they're not knit and do not stretch.) but, this looked to be a bit boxy and so i bought the 16 and it fit fine. it fit like on the model....tailored, but loose and not really a lot of fabric or boxy.

now, the fabric is stiff. and, it's sheer. but, the pockets land where your breasts are. so, i wore this with a nude bra and it's just like in the photo. there are peeks but you don't see anything. however, if this is for work, i'd put a cami under",0,1,-1,,,
"I bought this top in hopes of getting a lot of wears out of it as we transition from summer to fall. the color is a pretty rust color perfect for fall, but also great for late summer. i love the leaf print, and the dark buttons on the sides really take the top to the next level. i love wearing this top with my high-waisted flare jeans, i get tons of compliments when i wear this top! it is definitely sheer, which i like, so i wish that it came with its own detachable camisole (the reason i took a",1,,-1,1,1,
"I really liked this top the minute i saw it online, long enough and elegant at the same time. i'm 6 ft tall and i like to wear my stuff loose & have my back well covered. i usually get m/l depending on the fabric and style, got this top in l. this top however turned out to be larger than expected, there is plenty of room on the sides, and that bottom part is made of a thinner cotton material. the fabric of the top is not as soft as it may look, but the pullover is still very cute, maybe after fe",1,-1,-1,,1,
"I was on the fence about keeping but the more i tried it on, the more i liked it. i feel like it will be a great winter casual top the reason i was on the fence was because its pretty big. i'm 5'4 and 108 and the xs is pretty voluminous on me. it's just so darn different and feminine though that i'm going to live with the fact that there is so much material. i think it is still cute. the fabric is also really soft on the inside so it will be cozy too.",1,-1,1,,1,
"This top is really cute - a light sweater with a feminine lace detail. i would recommend it if you're looking for a flowy, feminine top to wear before it gets really cold out. the only reason i didn't give it 5 stars is because the material is a little prone to pulls and snags. i wore it once and got a pull from my cross body bag. thankfully, i was able to manipulate the threading and the pull is almost unnoticeable. but just know that it's a pretty delicate sweater and you'll have to be careful",1,,-1,,1,
"I ordered this in size xl and it is now a favorite of mine. the sleeves are tighter on me than pictured. i've had great luck with this brand and was a little surprised that the sleeves were cut tighter than typical. the material has a little give so i was able to stretch that out a bit. everything else was true-to-size. the sleeves are a little long but i don't need to cuff them.

the lace detail & the peplum are so pretty. it's a perfect option for cold weather. it did shrink a little, even wit",1,0,0,,1,
"I bought this cardigan online and loved it as soon as it arrived. i bought it on my usual small but it fit very big. this is a nice unusual looking cardi and has a very sporty style , so i wouldn't use it in the office. the material is very soft and slightly on the thin side. i am 5'4"" and 160lbs. i had to return it because the small was too big and couldn't find a xs at the store or online.. size down.",0,-1,0,,1,
"This is a cute casual dress. i've received many compliments and wear it a lot. i deducted one star because the dress is pilling in some places (mostly expected friction areas, but others as well). also the back of the dress started to rip at the stress points for the button up area. i mended it, but it should have been reinforced to begin with for a dress at the original price point.",1,,-1,,,
"This dress is beautiful. it is not meant to be super form fitting so in my opinion it was true to size altho i could see how others may want it to be more so in which case, size down. it came wrinkled but they make it in petite so they are forgiven and the material is such that i'm not sure how it could be prevented.",1,1,0,,1,
"I absolutely loved this dress and when i received it, it was exactly the way it looked/fit online. the material is so pretty and the fit was amazing. it was a bit wrinkled, but i'm used to ironing things, so that didn't bother me. unfortunately, i had to return it though because of the color. i'm filipino, and this yellow just isn't flattering on someone with dark/tan skin. yellow is a tricky color for me to begin with, but this was more of a mustard yellow and just totally wrong for my coloring",1,1,,0,,
"This dress is not form fitting and some might consider it a little ""shapeless"". however, the color is stunning, the quality is great, and its a great dress for a wedding where you want to stand out but not have to worry about anything too constricting. great for dancing the night away - the under layer and frill at the bottom are perfect. i am very pleased with this purchase!",1,-1,1,1,1,
,,,,,,
"Gorgeous sweater, very unique, given as a gift so not sure how well it will wear",1,,,,1,
"I am usually a size small and had to size down to an xsmall. as mentioned in another review, it runs large in the armholes and across the bust, which is why i'm counting off one star. the armholes are also cut in quite a bit, so i will wear either a strapless or racerback bra. i am fairly small busted and the gathers falling from the yoke lay nicely; however, i can see that it might not work for someone who is more amply endowed and that it might have a maternity look. that said, the detailing i",1,-1,,,1,
"I wanted to order the petite version, as it runs long, but they are out of the ivory. i put the green-ish color in my basket, and may order it, but for now, i am hlding off as i have other nice seaters... so many choices.

long, warm, fun closure, falttering, and nice tie back detail.",1,,1,,1,
I ordered the blue version in size xl. it looked just like the photos online. it fit true to size. the problem for me was the weight of the sweater. it was too bulky & uncomfortable to wear. the color of blue was nice. the knit wasn't very soft but wasn't scratchy either. i found a better choice from retailer so i returned this.,0,1,0,1,,
I ordered a size xl in ivory. it's prettier in person. there are great details. it shrunk a bit after washing and air-drying. i cut off the layer of chiffon around the neckline to make it more comfortable. a cute summer tank.,1,,-1,1,1,
"I really liked this cardigan when i saw it online. when i received it, i liked the quality of the yarn and the tie on the back, but the color seemed dull and i didn't like the huge safety pin on the lapel. i tried to remove it, but it was sewn on and was worried that if i snipped it off the thread, it might unravel the yarn. had to return it.",0,,1,-1,,
"I tried on this top in the store in a large and the arm holes were too big. i am busty and usually wear a size 10, so i usually need a m to l. i ordered a m which was shipped to my home, and it fit perfectly. really cute with skinny jeans!",1,-1,,,1,
